feature,importance,tipo,seleccionada,umbral_falsa_max
mcheques_depositados_rechazados_delta1,0.0,real,False,0.004158182017433896
cinversion2_lag2,0.0,real,False,0.004158182017433896
thomebanking_delta1,0.0,real,False,0.004158182017433896
ccajas_transacciones_delta1,0.0,real,False,0.004158182017433896
ccajas_depositos_delta1,0.0,real,False,0.004158182017433896
ccajeros_propios_descuentos_lag2,0.0,real,False,0.004158182017433896
mcajeros_propios_descuentos_lag2,0.0,real,False,0.004158182017433896
ctarjeta_master_descuentos_lag2,0.0,real,False,0.004158182017433896
mtarjeta_master_descuentos_lag2,0.0,real,False,0.004158182017433896
cforex_lag2,0.0,real,False,0.004158182017433896
ccheques_emitidos_rechazados_delta1,0.0,real,False,0.004158182017433896
cseguro_vida_lag2,0.0,real,False,0.004158182017433896
cseguro_auto_lag2,0.0,real,False,0.004158182017433896
cseguro_vivienda_lag2,0.0,real,False,0.004158182017433896
Master_madelantopesos_delta1,0.0,real,False,0.004158182017433896
Master_madelantodolares_delta1,0.0,real,False,0.004158182017433896
Master_cadelantosefectivo_delta1,0.0,real,False,0.004158182017433896
Visa_Finiciomora_delta1,0.0,real,False,0.004158182017433896
ccaja_ahorro_lag2,0.0,real,False,0.004158182017433896
catm_trx_other_delta1,0.0,real,False,0.004158182017433896
ctarjeta_visa_lag2,0.0,real,False,0.004158182017433896
cseguro_accidentes_personales_lag2,0.0,real,False,0.004158182017433896
ccaja_seguridad_lag2,0.0,real,False,0.004158182017433896
mpayroll2_lag2,0.0,real,False,0.004158182017433896
cpayroll2_trx_lag2,0.0,real,False,0.004158182017433896
mttarjeta_master_debitos_automaticos_lag2,0.0,real,False,0.004158182017433896
mpagodeservicios_lag2,0.0,real,False,0.004158182017433896
cpagomiscuentas_lag2,0.0,real,False,0.004158182017433896
ctarjeta_debito_lag2,0.0,real,False,0.004158182017433896
